dep_delay,arr_delay
2.465003872591732,-6.586311168419795
2.7601480344291844,-4.664053128270381
3.0288359404174106,-5.133435565144831
1.4697377879486506,-4.747905112282109
3.614326860572867,-3.467246057102287
4.8110744597965045,-2.8067846424076452
4.886997542748342,-3.2454388706784876
5.996372787666718,-2.847767612224481
5.390355510971936,-2.1221597536294023
5.520978497895431,-1.6207407253733135
6.270496498531642,-2.1851308613289446
5.4824186640480566,2.373765726641126
5.837567987567987,2.0048360141810626
5.621648567974447,0.2993034122427093
6.444976925807597,0.5506685717548335
6.853543554422148,1.3379390134182467
7.309998663033806,1.0120407688533979
5.45464270376411,0.13573137902211377
2.4908070896090067,-0.46461845750983133
1.1604100106496273,-0.30533910533910547
0.0,1.0814679995191177
0.0,2.829299614123895
-0.5057393041406236,0.0
-0.15859104509264266,-1.6389776357827477
0.03461853198274922,-5.4703940362087335
0.5855657198325029,-7.501089051168924
1.2687475020542114,-6.167413408387849
0.5544387100297643,-5.581109243968669
1.3196538917033185,-5.573991787410318
1.6358308817245106,-4.357049641873922
1.349217697460509,-5.747559493082445
1.1415229959958395,-4.732120408877597
1.040926303905537,-5.886387698208784
1.9784008501260897,-4.292133337021516
2.4234634109234747,-4.194290232309402
2.4566139487066008,-5.497796692125766
2.8366372534104163,-5.415864229841866
3.8731172980374255,-4.607251658529615
3.8904158674126723,-4.644169329073482
3.221327146407018,-3.584677489709439
3.7528614534205595,-2.3990187129164764
5.014080674384189,-1.4611229824488612
4.187087326943558,-2.894952837364978
5.0015153176189635,-2.2123488864702923
4.6283435954198024,-0.06049264899105163
4.606803189710538,-0.585813290366006
5.652606738309613,-1.8667275216795984
5.059705964648645,-0.18331039744777744
5.890949771218987,-0.2639674932805922
5.453184816603347,0.37974484691737065
5.050030427506465,0.4225497700737319
6.950165684510732,1.4423454075211264
5.366235149302242,-0.5455434696648754
5.218642379984233,0.3095144915432455
3.5269359500988897,-0.43185233297054376
1.764776357827476,-0.19904153354632592
0.0,0.09044265106565424
0.0,-0.06166260966580457
-1.9774723090795705,0.0
-1.143359196713829,-1.9073482428115016
-1.4832712903000445,-6.309637912673056
-0.8232581759738308,-9.279666818804198
-0.2959900923065741,-7.675360058826512
0.11087320560164018,-6.8709710062745195
0.4491759545555824,-6.543184921220064
0.345322295268264,-6.211883439599095
0.8806160078185519,-7.529998595653547
1.0106677224089367,-6.310332443559281
0.28298604129275057,-6.9525521071048235
1.2580892217473685,-6.133090374304432
1.6810740909782442,-5.225246531955797
1.3061959162598142,-5.443469842191887
2.063151021857092,-6.0044199410812835
2.8706919722095443,-4.781157474048848
2.7618676052382125,-5.28543490588219
1.6092398017318146,-4.10455211277895
3.1940336731071555,-3.4221372787666717
4.760926010446777,-3.568624169582636
2.8955588518687563,-4.043919569957908
3.422730437826284,-3.3417370790373986
3.9037665121530933,-2.456740960494954
3.7224713075352054,-1.9208302790571163
5.014875477734902,-2.7109512514464593
4.4347445865229185,-0.8134790395972504
4.630252672425196,-0.8267508494345557
5.156813146030399,-1.1893004670161222
4.649989857497845,-0.8892279711768528
5.475458026176876,0.5302867792484406
5.104073482428115,-0.7395803256026898
3.9462976409462027,-0.99928743602865
1.7630305796439982,-1.4443719486051758
1.1650502053856686,-2.128573042151317
0.0,-0.5120809878797101
0.0,-0.5563086363405852
-2.1185694371482557,0.0
-1.324825272349234,-2.362619808306709
-1.3329503031579708,-5.787486687965921
-0.6487648932537112,-8.589160200821542
-0.3880747802073681,-7.305049698260562
-0.6294366176954035,-6.892724412612592
0.5966229452228324,-6.878996199044122
0.3921307703655947,-6.597661275536675
1.0397902993350279,-6.938696456188469
0.5717849420724821,-6.009818403109139
0.579001048649611,-6.973278310259141
1.0227326897454694,-5.658802078290897
1.7057774227902025,-5.584153838706555
1.8110495645639417,-6.078526141944673
2.3900235813175112,-5.9916907551092855
2.7857396419696734,-4.956006019184932
2.3113716865314307,-6.120454199687426
2.0787179185741484,-4.007607452894994
2.7515530706425273,-3.5322176580962528
3.9825954663015373,-2.9356034097248154
3.4552116325279263,-3.483300370201329
4.19731017119196,-3.9389129773315084
4.291414478315437,-1.939721957134098
5.026457151297406,-1.420181850453416
4.923360008823268,-2.7057577140644233
5.542433941786186,-0.41707743800395564
5.286558148099682,-0.3095402910898119
5.4599922619091945,-0.20406437722731655
5.543693899284953,-0.46213640814279805
8.052267239327943,0.7165174105269952
6.117741771895126,-0.47616000878780435
5.740318059647134,-1.337498399718847
2.111098432983417,-0.5627388851829747
1.33454409452812,-0.7571926476079831
0.0,0.05405826867488208
0.0,0.6658679446219383
-1.6217241365489616,0.0
-0.7292684950831917,-1.3706070287539935
-1.2896153234412022,-6.979818956336528
0.2627540149304706,-8.167465388711395
0.15084094552944394,-6.692805162533597
-0.09697802197802195,-5.987221599841408
1.0650294682243564,-6.418790652017488
0.9680909153282766,-5.382819381541426
1.0764787927727226,-5.831904340413079
1.5638264202960688,-5.1931088613197245
1.9563227058810597,-6.825414344264185
1.8740549032082578,-5.248234513090743
1.6033799888432476,-4.235761540553873
3.130052003374687,-5.7660718408322245
2.856085501293169,-5.163128662250068
4.371451853081246,-4.028283635072773
4.120610300242888,-3.9740998529337186
3.3556955912387223,-3.308971158412053
4.619048886860389,-1.554348597799077
6.0535993204523555,-2.0874620232447705
5.72719078046554,-1.939674932805923
5.98767371694688,-2.0988310766266034
6.020022393662217,-0.6492486480505648
6.67205952549403,0.13225546196792204
6.993787256407064,-0.609719150214358
6.629641221085499,1.4332965667630204
7.6380308599604785,2.427512804908971
7.017103521256876,1.087734257223075
7.593881535574826,1.6356023147956056
8.599584157411634,4.187573475512773
7.418383285156447,1.3848969845540038
7.386975644164143,1.9009452785411256
3.569146508443633,1.7809793951167752
1.9707895937927888,1.5009724123941377
0.0,2.0894383128408687
0.0,2.623547662844787
